"taxonID","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","FAO_Code"
"urn:lsid:marinespecies.org:taxname:507499","urn:lsid:marinespecies.org:taxname:507499","Chione californiensis","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Chione","Species","KIK"
"urn:lsid:marinespecies.org:taxname:507500","urn:lsid:marinespecies.org:taxname:507500","Chione compta","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Chione","Species","KIP"
"urn:lsid:marinespecies.org:taxname:507502","urn:lsid:marinespecies.org:taxname:507502","Chione undatella","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Chione","Species","KID"
"urn:lsid:marinespecies.org:taxname:507511","urn:lsid:marinespecies.org:taxname:507511","Chionista fluctifraga","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Chionista","Species","KIU"
"urn:lsid:marinespecies.org:taxname:507512","urn:lsid:marinespecies.org:taxname:507512","Chionopsis gnidia","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Chionopsis","Species","KIG"
"urn:lsid:marinespecies.org:taxname:507554","urn:lsid:marinespecies.org:taxname:507554","Dosinia orbignyi","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Dosinia","Species","DOR"
"urn:lsid:marinespecies.org:taxname:507563","urn:lsid:marinespecies.org:taxname:507563","Dosinia ponderosa","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Dosinia","Species","DSO"
"urn:lsid:marinespecies.org:taxname:507571","urn:lsid:marinespecies.org:taxname:507571","Dosinia dunkeri","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Dosinia","Species","DNK"
"urn:lsid:marinespecies.org:taxname:507589","urn:lsid:marinespecies.org:taxname:507589","Dosinia japonica","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Dosinia","Species","DNJ"
"urn:lsid:marinespecies.org:taxname:507645","urn:lsid:marinespecies.org:taxname:507645","Eurhomalea rufa","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Eurhomalea","Species","ERF"
"urn:lsid:marinespecies.org:taxname:507671","urn:lsid:marinespecies.org:taxname:507671","Globivenus isocardia","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Globivenus","Species","VNI"
"urn:lsid:marinespecies.org:taxname:507709","urn:lsid:marinespecies.org:taxname:507709","Hysteroconcha dione","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Hysteroconcha","Species","ITD"
"urn:lsid:marinespecies.org:taxname:507734","urn:lsid:marinespecies.org:taxname:507734","Leukoma asperrima","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma","Species","FDW"
"urn:lsid:marinespecies.org:taxname:507737","urn:lsid:marinespecies.org:taxname:507737","Leukoma staminea","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma","Species","PTS"
"urn:lsid:marinespecies.org:taxname:507740","urn:lsid:marinespecies.org:taxname:507740","Leukoma columbiensis","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma","Species","RQC"
"urn:lsid:marinespecies.org:taxname:507744","urn:lsid:marinespecies.org:taxname:507744","Leukoma pectorina","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma","Species","RQE"
"urn:lsid:marinespecies.org:taxname:507747","urn:lsid:marinespecies.org:taxname:507747","Leukoma thaca","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma","Species","TCL"
"urn:lsid:marinespecies.org:taxname:507750","urn:lsid:marinespecies.org:taxname:507750","Leukoma grata","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma","Species","RQG"
"urn:lsid:marinespecies.org:taxname:507767","urn:lsid:marinespecies.org:taxname:507767","Marcia cordata","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Marcia","Species","RFM"
"urn:lsid:marinespecies.org:taxname:507768","urn:lsid:marinespecies.org:taxname:507768","Marcia japonica","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Marcia","Species","KYJ"
"urn:lsid:marinespecies.org:taxname:507769","urn:lsid:marinespecies.org:taxname:507769","Marcia opima","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Marcia","Species","KIO"
"urn:lsid:marinespecies.org:taxname:507770","urn:lsid:marinespecies.org:taxname:507770","Marcia recens","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Marcia","Species","KYM"
"urn:lsid:marinespecies.org:taxname:507776","urn:lsid:marinespecies.org:taxname:507776","Meretrix lyrata","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Meretrix","Species","MXL"
"urn:lsid:marinespecies.org:taxname:507778","urn:lsid:marinespecies.org:taxname:507778","Meretrix casta","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Meretrix","Species","MXK"
"urn:lsid:marinespecies.org:taxname:507799","urn:lsid:marinespecies.org:taxname:507799","Paphia rotundata","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Paphia","Species","IPP"
"urn:lsid:marinespecies.org:taxname:507801","urn:lsid:marinespecies.org:taxname:507801","Paphia semirugata","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Paphia","Species","FAE"
"urn:lsid:marinespecies.org:taxname:507842","urn:lsid:marinespecies.org:taxname:507842","Pitar citrinus","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Pitar","Species","ITS"
"urn:lsid:marinespecies.org:taxname:507843","urn:lsid:marinespecies.org:taxname:507843","Pitar pellucidus","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Pitar","Species","IAC"
"urn:lsid:marinespecies.org:taxname:507872","urn:lsid:marinespecies.org:taxname:507872","Placamen lamellatum","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Placamen","Species","KMT"
"urn:lsid:marinespecies.org:taxname:507876","urn:lsid:marinespecies.org:taxname:507876","Polititapes durus","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Polititapes","Species","DOC"
"urn:lsid:marinespecies.org:taxname:507880","urn:lsid:marinespecies.org:taxname:507880","Protapes gallus","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Protapes","Species","FAG"
"urn:lsid:marinespecies.org:taxname:507895","urn:lsid:marinespecies.org:taxname:507895","Sunetta solanderii","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Sunetta","Species","QUZ"
"urn:lsid:marinespecies.org:taxname:507899","urn:lsid:marinespecies.org:taxname:507899","Sunetta menstrualis","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Sunetta","Species","UTU"
"urn:lsid:marinespecies.org:taxname:507902","urn:lsid:marinespecies.org:taxname:507902","Sunetta concinna","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Sunetta","Species","UTC"
"urn:lsid:marinespecies.org:taxname:507906","urn:lsid:marinespecies.org:taxname:507906","Tapes conspersus","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tapes","Species","TQD"
"urn:lsid:marinespecies.org:taxname:507908","urn:lsid:marinespecies.org:taxname:507908","Tapes belcheri","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tapes","Species","TBC"
"urn:lsid:marinespecies.org:taxname:507917","urn:lsid:marinespecies.org:taxname:507917","Tawera elliptica","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tawera","Species","TWG"
"urn:lsid:marinespecies.org:taxname:507948","urn:lsid:marinespecies.org:taxname:507948","Tivela planulata","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tivela","Species","TVP"
"urn:lsid:marinespecies.org:taxname:507950","urn:lsid:marinespecies.org:taxname:507950","Tivela lessonii","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tivela","Species","TVL"
"urn:lsid:marinespecies.org:taxname:507955","urn:lsid:marinespecies.org:taxname:507955","Tivela byronensis","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tivela","Species","TVB"
"urn:lsid:marinespecies.org:taxname:507958","urn:lsid:marinespecies.org:taxname:507958","Tivela zonaria","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Tivela","Species","TVV"
"urn:lsid:marinespecies.org:taxname:507968","urn:lsid:marinespecies.org:taxname:507968","Transennella pannosa","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Transennella","Species","NWP"
"urn:lsid:marinespecies.org:taxname:507985","urn:lsid:marinespecies.org:taxname:507985","Venerupis aspera","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Venerupis","Species","RTV"
"urn:lsid:marinespecies.org:taxname:509237","urn:lsid:marinespecies.org:taxname:509237","Semicassis saburon","Animalia","Mollusca","Gastropoda","Littorinimorpha","Cassidae","Semicassis","Species","FMS"
"urn:lsid:marinespecies.org:taxname:511791","urn:lsid:marinespecies.org:taxname:511791","Strombina fusinoidea","Animalia","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Strombina","Species","TBJ"
"urn:lsid:marinespecies.org:taxname:512088","urn:lsid:marinespecies.org:taxname:512088","Solena rudis","Animalia","Mollusca","Bivalvia","Adapedonta","Solenidae","Solena","Species","SVD"
"urn:lsid:marinespecies.org:taxname:513196","urn:lsid:marinespecies.org:taxname:513196","Clypeaster rotundus","Animalia","Echinodermata","Echinoidea","Clypeasteroida","Clypeasteridae","Clypeaster","Species","BCX"
"urn:lsid:marinespecies.org:taxname:513244","urn:lsid:marinespecies.org:taxname:513244","Echinometra vanbrunti","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Echinometra","Species","UKQ"
"urn:lsid:marinespecies.org:taxname:513256","urn:lsid:marinespecies.org:taxname:513256","Encope grandis","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Mellitidae","Encope","Species","ECZ"
"urn:lsid:marinespecies.org:taxname:513284","urn:lsid:marinespecies.org:taxname:513284","Glyptocidaris crenularis","Animalia","Echinodermata","Echinoidea","Stomopneustoida","Glyptocidaridae","Glyptocidaris","Species","UQH"
"urn:lsid:marinespecies.org:taxname:513312","urn:lsid:marinespecies.org:taxname:513312","Heliocidaris crassispina","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinometridae","Heliocidaris","Species","UOL"
"urn:lsid:marinespecies.org:taxname:513318","urn:lsid:marinespecies.org:taxname:513318","Hemicentrotus pulcherrimus","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Hemicentrotus","Species","UQO"
"urn:lsid:marinespecies.org:taxname:513570","urn:lsid:marinespecies.org:taxname:513570","Strongylocentrotus intermedius","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Species","UYI"
"urn:lsid:marinespecies.org:taxname:513636","urn:lsid:marinespecies.org:taxname:513636","Ctenocidaris (Eurocidaris) nutrix","Animalia","Echinodermata","Echinoidea","Cidaroida","Ctenocidaridae","Ctenocidaris","Species","NUZ"
"urn:lsid:marinespecies.org:taxname:514121","urn:lsid:marinespecies.org:taxname:514121","Deosergestes henseni","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Deosergestes","Species","JUE"
"urn:lsid:marinespecies.org:taxname:514229","urn:lsid:marinespecies.org:taxname:514229","Pasiphaea japonica","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Species","FAJ"
"urn:lsid:marinespecies.org:taxname:514273","urn:lsid:marinespecies.org:taxname:514273","Hymenodora frontalis","Animalia","Arthropoda","Malacostraca","Decapoda","Acanthephyridae","Hymenodora","Species","YMF"
"urn:lsid:marinespecies.org:taxname:514275","urn:lsid:marinespecies.org:taxname:514275","Notostomus japonicus","Animalia","Arthropoda","Malacostraca","Decapoda","Acanthephyridae","Notostomus","Species","NJP"
"urn:lsid:marinespecies.org:taxname:514301","urn:lsid:marinespecies.org:taxname:514301","Lipkius holthuisi","Animalia","Arthropoda","Malacostraca","Decapoda","Lipkiidae","Lipkius","Species","LKH"
"urn:lsid:marinespecies.org:taxname:514302","urn:lsid:marinespecies.org:taxname:514302","Nematocarcinus agassizii","Animalia","Arthropoda","Malacostraca","Decapoda","Nematocarcinidae","Nematocarcinus","Species","NCZ"
"urn:lsid:marinespecies.org:taxname:514363","urn:lsid:marinespecies.org:taxname:514363","Pantomus affinis","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pantomus","Species","NTF"
"urn:lsid:marinespecies.org:taxname:514367","urn:lsid:marinespecies.org:taxname:514367","Plesionika beebei","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Plesionika","Species","EKB"
"urn:lsid:marinespecies.org:taxname:514385","urn:lsid:marinespecies.org:taxname:514385","Rhynchocinetes typus","Animalia","Arthropoda","Malacostraca","Decapoda","Rhynchocinetidae","Rhynchocinetes","Species","RYW"
"urn:lsid:marinespecies.org:taxname:514440","urn:lsid:marinespecies.org:taxname:514440","Leandrites indicus","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Leandrites","Species","LNQ"
"urn:lsid:marinespecies.org:taxname:514443","urn:lsid:marinespecies.org:taxname:514443","Nematopalaemon schmitti","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Nematopalaemon","Species","NLC"
"urn:lsid:marinespecies.org:taxname:514449","urn:lsid:marinespecies.org:taxname:514449","Palaemon gravieri","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Species","PVK"
"urn:lsid:marinespecies.org:taxname:514452","urn:lsid:marinespecies.org:taxname:514452","Palaemon intermedius","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Species","BKI"
"urn:lsid:marinespecies.org:taxname:514456","urn:lsid:marinespecies.org:taxname:514456","Palaemon ortmanni","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Species","OOJ"
"urn:lsid:marinespecies.org:taxname:514458","urn:lsid:marinespecies.org:taxname:514458","Palaemon paucidens","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Species","PMW"
"urn:lsid:marinespecies.org:taxname:514462","urn:lsid:marinespecies.org:taxname:514462","Palaemon ritteri","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Species","LMW"
"urn:lsid:marinespecies.org:taxname:514465","urn:lsid:marinespecies.org:taxname:514465","Palaemon serrifer","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Species","OSK"
"urn:lsid:marinespecies.org:taxname:514838","urn:lsid:marinespecies.org:taxname:514838","Alpheus brevicristatus","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Species","FEB"
"urn:lsid:marinespecies.org:taxname:514862","urn:lsid:marinespecies.org:taxname:514862","Alpheus digitalis","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Species","FED"
"urn:lsid:marinespecies.org:taxname:514892","urn:lsid:marinespecies.org:taxname:514892","Alpheus hoplocheles","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Species","FEH"
"urn:lsid:marinespecies.org:taxname:514899","urn:lsid:marinespecies.org:taxname:514899","Alpheus japonicus","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Species","FEJ"
"urn:lsid:marinespecies.org:taxname:514974","urn:lsid:marinespecies.org:taxname:514974","Alpheus stephensoni","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Species","FET"
"urn:lsid:marinespecies.org:taxname:515229","urn:lsid:marinespecies.org:taxname:515229","Eualus leptognathus","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Eualus","Species","UUL"
"urn:lsid:marinespecies.org:taxname:515236","urn:lsid:marinespecies.org:taxname:515236","Eualus sinensis","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Eualus","Species","UUI"
"urn:lsid:marinespecies.org:taxname:515244","urn:lsid:marinespecies.org:taxname:515244","Heptacarpus brevirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Heptacarpus","Species","HTB"
"urn:lsid:marinespecies.org:taxname:515250","urn:lsid:marinespecies.org:taxname:515250","Heptacarpus futilirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Heptacarpus","Species","HFU"
"urn:lsid:marinespecies.org:taxname:515251","urn:lsid:marinespecies.org:taxname:515251","Heptacarpus geniculatus","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Heptacarpus","Species","HUG"
"urn:lsid:marinespecies.org:taxname:515263","urn:lsid:marinespecies.org:taxname:515263","Heptacarpus pandaloides","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Heptacarpus","Species","HSQ"
"urn:lsid:marinespecies.org:taxname:515284","urn:lsid:marinespecies.org:taxname:515284","Latreutes acicularis","Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Latreutes","Species","LUQ"
"urn:lsid:marinespecies.org:taxname:515285","urn:lsid:marinespecies.org:taxname:515285","Latreutes anoplonyx","Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Latreutes","Species","LYX"
"urn:lsid:marinespecies.org:taxname:515290","urn:lsid:marinespecies.org:taxname:515290","Latreutes laminirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Latreutes","Species","LSQ"
"urn:lsid:marinespecies.org:taxname:515292","urn:lsid:marinespecies.org:taxname:515292","Latreutes planirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Latreutes","Species","LTZ"
"urn:lsid:marinespecies.org:taxname:515363","urn:lsid:marinespecies.org:taxname:515363","Lysmata californica","Animalia","Arthropoda","Malacostraca","Decapoda","Lysmatidae","Lysmata","Species","YSK"
"urn:lsid:marinespecies.org:taxname:515365","urn:lsid:marinespecies.org:taxname:515365","Lysmata debelius","Animalia","Arthropoda","Malacostraca","Decapoda","Lysmatidae","Lysmata","Species","YSD"
"urn:lsid:marinespecies.org:taxname:515411","urn:lsid:marinespecies.org:taxname:515411","Processa peruviana","Animalia","Arthropoda","Malacostraca","Decapoda","Processidae","Processa","Species","RKJ"
"urn:lsid:marinespecies.org:taxname:515426","urn:lsid:marinespecies.org:taxname:515426","Heterocarpus affinis","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Heterocarpus","Species","HQF"
"urn:lsid:marinespecies.org:taxname:515431","urn:lsid:marinespecies.org:taxname:515431","Heterocarpus hayashii","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Heterocarpus","Species","HKY"
"urn:lsid:marinespecies.org:taxname:515432","urn:lsid:marinespecies.org:taxname:515432","Heterocarpus hostilis","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Heterocarpus","Species","HQO"
