LME_EcoOcean,Fleet Number,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
59,1,2.48024258,0.818621752,0.857021692,0.318650366,0.637415403,0.329361279,0.280408638,0.52380053,0.31067478,0.261042144,0.336793388,0.558040167,0.646203203,1.946127771,0.540353544,1.306014689,0.497732796,0.311128775,0.289876946,0.70376401,0.212076566,0.263989625,0.18100583,0.16640904,0.172313372,0.219803404,0.200107754,0.036851334,0.009549193,0.005811409,0.004908221,0.01035897,0.004690708,0.003503671,0.004316345,0.014753998,0.005420281,0.008028621,0.005429612,0.004155304,0.002635876,0.002682717,0.004319333,0.045439322,0.018861209,0.050393371,0.041274512,0.042603451,0.046722494,0.103768168,0.07898213,0.076985088,0.064232908,0.094324142,0.088208165,0.091637609,0.082108091,0.071175587,0.062332343,0.067842537,0.034955564
59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08E-07,,,1.30E-06,,,,,,,,,,,,,,,,,,,,3.00E-07,,,,,,,,,,0.001587682
59,3,0.698322831,0.502440109,0.460063395,0.465063375,0.439348656,0.379947809,0.306026085,0.314058941,0.263594666,0.405021419,0.507093139,0.397770265,0.438011559,0.446952328,0.196767436,0.194392222,0.173643913,0.155289436,0.051929657,0.038045152,0.038436647,0.093934176,0.031720007,0.019820642,0.021223561,0.018869897,0.016481652,0.00265386,0.002359566,0.002415378,0.0013164,0.002654719,0.001546104,0.001644893,0.003355891,0.015278789,0.001920233,0.003414733,0.000790093,0.000652649,0.000487909,0.000343466,0.001752457,0.001616154,0.001325895,0.001055927,0.002377366,0.004002316,0.001991353,0.001772452,0.001791819,0.001895986,0.001933153,0.001611648,0.001262522,0.001910318,0.003040487,0.001125303,0.001140061,0.001110166,0.001531238
59,4,0.000125305,1.14E-05,5.31E-05,0.000145427,6.34E-05,,,,,,7.82E-05,4.81E-07,,1.84E-06,8.61E-10,,,,1.84E-08,,1.91E-10,3.90E-10,3.16E-10,,,,,,,,,,4.22E-09,,,1.89E-05,3.64E-05,,,4.21E-05,,,,,,8.45E-05,4.84E-08,4.04E-08,1.88E-08,2.22E-09,,2.93E-07,,,,4.17E-07,0.000106956,8.68E-05,8.58E-05,0.000107637,8.64E-06
59,5,0.000931988,0.001213173,0.003184859,0.000874641,0.00198488,0.001103629,0.002069414,0.00298068,0.002087767,6.77E-05,4.66E-05,1.98E-05,1.94E-05,4.35E-05,5.12E-05,0.10682484,0.000677752,0.00147973,0.000751566,0.000882465,0.000103509,9.13E-06,1.18E-05,4.24E-05,2.47E-06,0.00029213,0.000159559,4.14E-05,0.0001231,1.96E-05,1.20E-06,0.00010127,0.000107794,0.000447123,0.001483115,0.008032004,0.000898469,0.000424606,0.000156902,0.000116512,0.000315982,2.38E-05,0.000365547,0.000817025,0.000261584,0.0004039,0.000313289,0.000942115,0.001464655,0.000285718,0.000584099,0.002244242,0.000460577,0.000385727,0.000488889,0.000241812,0.000146912,0.000159823,0.001629202,0.000166338,0.000695062
59,6,0.233867557,0.229625384,0.218843138,0.226265746,0.209001651,0.154995553,0.156170456,0.16223217,0.239737666,0.215914374,0.18822319,0.170278942,0.215404,0.229640042,0.170192537,0.281774438,0.159811965,0.146437496,0.0359298,0.030364881,0.045418001,0.142079481,0.055166052,0.037922711,0.032569541,0.0148601,0.015398891,0.014123211,0.015790386,0.008368848,0.009117578,0.008252224,0.007134362,0.009244958,0.00712866,0.026704968,0.004539174,0.008364718,0.003662932,0.003793304,0.00648858,0.00805711,0.007334962,0.007751969,0.006722214,0.010915437,0.011215269,0.012192623,0.007486029,0.012751143,0.001311927,0.007555856,0.005892358,0.005548694,0.006840837,0.007101956,0.026849361,0.032444602,0.033515971,0.02405153,0.015540688
59,7,1.525192378,1.167695801,1.578919375,1.44475754,1.425683679,0.982584062,0.875847002,1.06081987,1.039946701,1.045739074,1.024258061,1.182287978,1.057242398,1.05478266,1.330651937,1.518023488,1.742571362,1.038868566,1.095676367,0.608735044,0.750658398,0.846300525,0.743382979,0.615853955,0.03526425,0.035728782,0.361887779,1.670809221,1.464576884,1.92593948,1.136887208,1.47498239,1.702366597,1.193107053,2.410708225,1.163601548,1.377563648,1.407124711,0.821827525,0.976518396,0.815566904,1.185714216,0.696722039,0.650239788,0.944670755,0.698974029,0.688805995,0.829309925,0.745858949,1.169461602,0.001021457,1.407127925,0.53008537,0.660549263,0.706872816,0.820189261,0.891605464,0.242494984,0.285089129,0.561598994,0.906239078
59,8,,,0.015915752,0.028231261,0.020426821,0.019253468,0.017230223,0.015605273,0.013496373,0.016882405,0.010612679,0.009493729,0.004929147,0.010091307,0.006781663,0.596097628,0.022162563,0.018592359,0.035468829,0.026510844,0.037303045,0.056087259,0.011561265,0.0434561,0.028885087,0.042230407,0.034724099,0.067741088,0.096394715,0.048349072,0.055995401,0.069250674,0.052145564,0.104111151,0.044628625,0.107678467,0.029074978,0.031589301,0.025753094,0.033149897,0.073044109,0.086843263,0.08471946,0.080320606,0.064021945,0.111647551,0.12265226,0.08783793,0.071324203,0.129487497,,0.063760843,0.057267975,0.050675567,0.065709161,0.060504573,0.245091248,0.323620567,0.294455427,0.170138031,0.102229812
59,9,1.410779772,1.135139133,0.859527064,0.671180857,0.78952253,0.710466937,0.554366697,0.61367067,0.554935518,0.778375437,0.984606569,1.192091463,1.497050765,1.165749964,0.746804091,1.385645749,1.005466596,1.276197567,0.754143578,0.78409464,0.911367563,1.095038248,0.534479004,0.314714309,0.297830526,0.405758894,0.322383425,0.021631113,0.016722135,0.008093398,0.011654995,0.022598266,0.005496363,0.007093775,0.008396779,0.030225101,0.012302169,0.052697077,0.042168253,0.029640126,0.019147012,0.019990274,0.026358224,0.092899745,0.033106341,0.033991207,0.025333128,0.036435166,0.027001955,0.066235495,0.051719573,0.047232264,0.036544912,0.049575978,0.040086726,0.055733986,0.02823944,0.020459512,0.0233596,0.018198707,0.015747624
59,10,1.46E-08,4.97E-07,2.31E-06,1.35E-06,2.13E-06,5.69E-06,5.73E-06,0.004391739,2.74E-09,7.00E-08,0.00011277,7.35E-08,8.39E-06,0.000220238,3.47E-06,0.187099809,0.001437078,0.008556069,5.01E-06,5.19E-05,0.000231592,0.000137875,1.67E-05,0.000239159,2.90E-05,0.000426816,4.60E-06,7.30E-06,0.002239426,4.65E-09,1.90E-06,2.65E-06,0.000874218,1.27E-07,3.08E-06,1.46E-05,4.26E-05,0.003732763,3.95E-06,2.14E-05,0.000428516,0.000151071,7.22E-05,0.000317793,7.74E-06,7.21E-05,5.17E-06,2.94E-06,2.03E-06,2.35E-06,0.001512176,3.11E-08,,,,,,,1.13E-06,,
59,11,4.43E-08,3.75E-05,0.000138197,0.000611289,1.61E-06,5.86E-06,4.08E-06,0.003572442,4.76E-06,4.97E-06,9.06E-05,9.93E-06,9.23E-06,0.00020101,2.92E-06,0.022932429,0.000915082,0.005027665,5.01E-06,5.65E-05,0.000951023,0.024035373,0.011406796,0.001076436,0.000304007,0.000280833,0.000126474,2.85E-05,0.001509087,3.70E-05,2.01E-05,5.95E-06,0.000922683,2.04E-05,1.64E-06,1.84E-05,6.35E-05,0.006526691,0.000309093,1.96E-05,0.000800061,0.000102396,0.000127394,0.000458605,0.001198055,0.001196019,0.000266894,0.000471475,0.000160423,0.000455584,0.000223501,0.001350575,0.001960312,0.000247242,0.001060076,0.000165141,0.000231278,0.000408351,0.000691108,0.000185353,0.000307222
59,12,0.462488076,0.232976896,0.221596022,0.229940471,0.229051464,0.189948006,0.164333926,0.165156019,0.012220268,0.190027298,0.25054515,0.157643563,0.155822821,0.175066386,0.046175833,0.204300352,0.041580048,0.03475448,0.011491135,0.021020072,0.021204156,0.033807309,0.02051417,0.017706878,0.016571883,0.014268809,0.011337937,0.000322696,0.000497748,0.000169268,0.000316817,0.000558275,0.00076064,8.25E-05,0.003700829,0.021034468,0.002581446,0.005090431,0.00095958,0.001020311,0.000519605,0.000227423,0.003186925,0.001914941,0.001395614,0.00159602,0.001524901,0.007463709,0.001599719,0.003646152,0.002642895,0.002743351,0.004628126,0.002040162,0.00164836,0.00221188,0.00239434,0.000848021,0.000982044,0.000788967,0.001310157
59,13,0.41073013,0.281481863,0.228597357,0.113868808,0.131988433,0.141940716,0.05392568,0.059139114,0.011210547,0.067487199,0.105777704,0.058804364,0.053484709,0.055345621,0.006448004,0.071270486,0.005760583,0.007905844,0.001770307,0.002919062,0.006271444,0.008737085,0.004914578,0.009166406,0.008394057,0.003098111,0.002146578,0.000183947,0.000276076,0.000549873,0.000677008,0.002756046,0.001009153,0.000201369,0.000695954,0.003635375,0.00049366,0.001009333,0.000313407,0.000485418,0.000163566,0.000127965,0.000266177,0.000958204,0.000783354,0.000499219,0.00184827,0.001829748,0.002162968,0.001051397,0.000834985,0.00105645,0.00073947,0.00122353,0.000619006,0.000765768,0.001490308,0.001243334,0.000927142,0.000887919,0.001957386
59,14,0.077473267,0.055902395,0.100782275,0.106170629,0.090295102,0.067828504,0.061450852,0.085459442,0.062615353,0.064200145,0.065885299,0.129570924,0.110672482,0.093268981,0.128239021,0.257407213,0.137892412,0.078013335,0.086150352,0.046819151,0.060988304,0.110337876,0.070574516,0.041074642,0.004874698,0.004782676,0.025794909,0.112959836,0.096710359,0.13121374,0.075308988,0.106175348,0.119520487,0.084846557,0.173365239,0.092817991,0.109490001,0.118374293,0.069705707,0.082802329,0.073265066,0.107658959,0.068272005,0.062322789,0.092658613,0.075998537,0.071462098,0.095708977,0.081381123,0.128178642,0.001531189,0.156123067,0.061541426,0.065266018,0.063833844,0.071437636,0.075647816,0.023943194,0.028673339,0.05408436,0.086446986
59,15,3.984351501,2.348756056,2.11299595,2.033283687,2.145137154,1.827626677,1.318669373,1.350900887,0.471738002,1.252800956,2.158866252,1.486831109,1.597179821,1.666224786,0.547554776,0.681013828,0.560425487,0.530948122,0.504111887,0.406923191,0.339126623,0.736437162,0.386724921,0.227031642,0.240052412,0.279366845,0.201681817,0.114194746,0.051868917,0.054322905,0.038749437,0.0500347,0.028697436,0.04180613,0.043353582,0.050639354,0.040677386,0.049029944,0.038905369,0.022775547,0.016475609,0.014915737,0.019050214,0.044306829,0.020413086,0.012970006,0.020212089,0.016733316,0.017345105,0.035318128,0.028104742,0.027225259,0.023594946,0.027758461,0.022001716,0.028846564,0.026622098,0.011541343,0.013929967,0.011876955,0.016378825
59,16,7.195261811,7.196443774,5.425767077,5.924513219,5.417477791,4.437168655,4.950365126,4.415341583,4.596714304,5.197081886,5.407946753,5.41785707,5.598050879,5.929877621,6.72215138,4.233303505,3.646431167,3.52634049,3.047943781,2.122742257,2.485342865,2.274307411,2.750129465,2.769238309,2.751125039,1.805604371,2.752788281,4.390900409,4.267599652,4.371702794,4.401760578,4.493960192,4.621466871,4.541043084,4.422951708,4.324252879,4.329624951,4.641916263,4.346369078,4.378536664,4.489109702,4.427184456,4.318951877,3.189427136,2.436308259,1.851562377,2.853339789,2.32218027,2.401180049,2.144336374,2.910373763,2.301996618,1.966681749,2.182794468,1.29822566,1.08478713,2.257393539,1.398985126,1.275261887,1.213548779,1.139364775
60,1,0.017807556,0.024174394,0.028434817,0.021282115,0.045548412,0.088280006,0.133194628,0.083993555,0.09703779,0.074897,0.085393002,0.081402414,0.086704111,0.069769256,0.070997357,0.09475995,0.075247668,0.101110872,0.080272649,0.079998517,0.052358115,0.097857336,0.059073485,0.044554338,0.050648188,0.224458495,0.174658862,0.099530312,0.104694163,0.065815185,0.053989539,0.038486682,0.023758386,0.026408202,0.019178796,0.034233172,0.059813893,0.052522517,0.118780718,0.049706825,0.047555615,0.070541951,0.099583656,0.109604253,0.091127312,0.099419427,0.088417759,0.070220832,0.140693498,0.196974253,0.076326132,0.115926972,0.109333913,0.346449171,0.254623353,0.248002057,0.129198856,0.07886516,0.07739345,0.084507377,0.032583641
60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70E-06,,,,,,,8.30E-08,,,
60,3,0.000723704,0.001050998,0.003635302,0.00603204,0.001723461,0.002713913,0.007361601,0.007777802,0.021705767,0.01972785,0.037067822,0.034202179,0.042461283,0.023761734,0.023271484,0.021590246,0.01261908,0.042978366,0.012837262,0.010715612,0.046871736,0.045956672,0.051983108,0.056234714,0.0475475,0.044839232,0.049844445,0.003791021,0.004786663,0.012344665,0.015332174,0.003197069,0.006978127,0.001046622,0.00139794,0.002397703,0.003327338,0.002116623,0.004148006,0.001571533,0.001536579,0.002802885,0.004880055,0.007814515,0.002660179,0.002591952,0.001460657,0.001429786,0.002279076,0.002070163,0.00205829,0.00144033,0.001020397,0.002972038,0.002835758,0.002217065,0.00137561,0.001359726,0.001425451,0.000967107,0.000622996
60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40E-08,,,,,,2.10E-05,2.45E-05,,,3.64E-05,2.49E-07,1.73E-10,8.64E-07,4.76E-07,1.21E-10,,,,,,,,,,,0.000334123,0.000261153,1.84E-05,0.000253979,1.87E-05,0.000508251
60,5,,,,,,,1.69E-07,,,2.82E-08,0.000217991,8.85E-07,,,3.38E-10,,2.76E-06,0.00037463,2.58E-05,7.97E-10,2.07E-11,1.36E-06,1.78E-07,4.39E-07,,0.000164667,1.05E-06,1.91E-09,3.05E-07,2.08E-06,4.56E-07,5.03E-09,,1.53E-05,3.97E-09,0.000161822,4.16E-06,8.89E-05,0.000158203,5.09E-05,0.000676811,2.31E-11,3.32E-05,1.69E-06,4.16E-06,4.27E-06,8.68E-08,4.96E-06,5.48E-09,9.37E-07,9.52E-07,1.83E-05,3.10E-07,1.03E-05,4.24E-06,2.07E-08,2.58E-05,1.04E-05,5.06E-10,2.68E-09,0.001114441
60,6,0.000311255,0.000160836,0.0298321,0.029576364,0.030740888,0.029878211,0.0306262,0.031030791,0.032765674,0.032386074,0.028647749,0.026946323,0.05446807,0.041572073,0.039242849,0.031815194,0.061387795,0.059419351,0.062357272,0.080593961,0.056432811,0.071511993,0.122255935,0.128645638,0.112789402,0.143696968,0.15780045,0.197304131,0.209635103,0.248098722,0.254929833,0.212639412,0.256625898,0.233575857,0.244309535,0.249189232,0.281135987,0.288276712,0.298554577,0.282219725,0.273075884,0.282308427,0.267824033,0.254331434,0.286249831,0.259943372,0.254029078,0.260385184,0.256849797,0.254757471,0.000948726,0.217610051,0.215398825,0.228901367,0.216769609,0.240970155,0.189057065,0.201003517,0.206651561,0.217179923,0.21908596
60,7,0.134203645,0.122129479,0.274362427,0.408948049,0.749726462,0.426179772,0.479515141,0.473641225,0.586608984,0.479276017,0.356518218,0.42750013,0.286395649,0.305627977,0.232235774,0.233103492,0.393249963,0.624647342,0.456878875,0.644385628,0.671222204,0.838886577,0.14681683,0.503171888,0.141662538,0.326281212,0.343042424,0.204034516,0.184937497,0.383902121,0.48575307,0.283529997,0.426463311,0.361518594,0.754347174,0.40985991,0.477292786,0.460848257,0.379826204,0.348119306,0.488445765,0.424006047,0.326923878,0.338579116,0.374974186,0.292164328,0.479023712,0.406905463,0.418985198,0.426299054,0.001924002,0.265694242,0.204415684,0.135249146,0.130163649,0.134707273,0.226409534,0.187634346,0.22922741,0.16509968,0.217401743
60,8,,,0.265143182,0.234086089,0.216955361,0.238696925,0.213447538,0.214237675,0.190784192,0.18338843,0.163837879,0.147738271,0.137747483,0.127577032,0.118282009,0.255200175,0.285628717,0.288291518,0.257663575,0.570492449,0.62139435,0.648419618,0.658011126,0.694791857,1.047362005,1.168401661,1.180188769,1.100993277,1.36151751,1.63452661,1.684054868,1.937568471,2.085256883,2.823919027,3.136267311,3.04097784,3.55850911,3.640770589,3.381098428,3.333651398,3.169474476,3.096394562,3.225006667,3.124845222,3.314741549,2.836818348,2.948524953,3.054253796,2.90621406,2.837393157,,2.476043058,2.574968116,2.538172055,2.431957524,2.56707137,1.850589611,2.02431587,1.874249938,1.58147574,1.562006528
60,9,0.049528565,0.084612734,0.118792569,0.080699804,0.159848038,0.118021566,0.113142714,0.082210173,0.093238971,0.094453116,0.109545373,0.151535699,0.170546957,0.282309702,0.228611834,0.242844214,0.212595504,0.320252605,0.275713348,0.248760467,0.248693794,0.183198986,0.253444522,0.185096878,0.195379254,0.246520987,0.22210729,0.183060827,0.160735216,0.175327106,0.201705935,0.112451662,0.115714724,0.150466291,0.15506548,0.152572565,0.223618891,0.173014918,0.217947403,0.106170495,0.101389478,0.120868898,0.229529772,0.174416608,0.152713034,0.158436426,0.140388006,0.136536472,0.142647258,0.091002916,0.104649196,0.112312907,0.094222378,0.126338688,0.11330694,0.108737649,0.068271647,0.06120882,0.054186703,0.060643398,0.045774747
60,10,,,,,,,9.53E-07,,,,0.001503046,,,,2.31E-09,5.65E-09,7.08E-07,0.000722735,0.000277226,4.24E-09,2.50E-10,1.76E-05,1.73E-11,,1.15E-06,0.001930764,0.000194834,7.45E-07,0.000402904,2.98E-07,3.29E-08,,6.33E-08,,,1.92E-05,2.87E-05,1.08E-07,0.000111914,1.85E-05,1.38E-07,1.48E-10,8.40E-07,2.02E-07,4.48E-11,,,,,,,,,7.93E-10,,2.41E-09,1.19E-05,7.30E-07,7.10E-12,3.73E-08,0.001206798
60,11,,,,,,,6.71E-07,,8.80E-06,7.84E-06,0.001032597,1.10E-05,6.03E-06,7.03E-06,4.53E-06,3.50E-06,6.53E-06,0.000426837,0.000167934,7.79E-06,6.26E-06,1.54E-05,0.005545518,0.007952853,0.007049508,0.008486288,0.006934619,2.06E-05,0.001984256,1.64E-05,3.82E-05,0.000204008,0.000251752,9.65E-05,0.000121048,1.85E-05,1.09E-05,7.48E-05,6.81E-05,7.35E-05,3.94E-05,8.45E-05,2.25E-05,4.06E-05,0.000358394,3.28E-05,6.74E-05,0.000186324,5.97E-05,7.51E-05,0.000340928,5.38E-05,0.000269475,0.00015728,0.000378,0.003561511,0.000440633,9.52E-05,4.20E-05,0.000112692,0.000347141
60,12,0.001897747,0.003175201,0.005261023,0.007090066,0.0028972,0.002037619,0.003662552,0.002759485,0.003237128,0.003965424,0.006328258,0.006085624,0.008170274,0.005259486,0.005601664,0.004707321,0.004323263,0.003133552,0.004666749,0.004379289,0.004680711,0.004834575,0.006676742,0.005959292,0.005122325,0.006539037,0.00658918,0.003814285,0.003460769,0.002986101,0.002901139,0.002346532,0.001139384,0.001736324,0.001442734,0.00259992,0.002847267,0.002178323,0.00275258,0.002154449,0.002587989,0.002849787,0.004684815,0.003592465,0.003294254,0.003540396,0.002844764,0.0029228,0.003998278,0.008139455,0.002814445,0.003229243,0.002318199,0.005823955,0.004703078,0.003844831,0.00184489,0.00132401,0.001258248,0.001728155,0.001418249
60,13,0.000320169,0.000394248,0.001647062,0.002400636,0.000493881,0.000380454,0.000384096,0.000330217,0.000398558,0.000417182,0.001324818,0.000525368,0.001796314,0.000748689,0.000683317,0.00072437,0.000768061,0.065670089,0.001140332,0.000939757,0.000977851,0.000986033,0.000885034,0.001238679,0.0008203,0.001035723,0.001438175,0.001546469,0.002914333,0.010894189,0.017150115,0.001607198,0.008101549,0.00076557,0.001017786,0.00206995,0.002740639,0.001446541,0.003845257,0.000730144,0.000933726,0.001395908,0.004048002,0.001535032,0.002697879,0.00536087,0.001396121,0.001308397,0.001637423,0.002113166,0.001393632,0.001274235,0.000743776,0.003195741,0.002583819,0.001568597,0.001565869,0.001057083,0.001210678,0.000758305,0.001101373
60,14,0.00633024,0.006681157,0.020252158,0.029233332,0.047252924,0.031701715,0.030649704,0.036284812,0.035062987,0.030389134,0.023848459,0.044395995,0.026187394,0.028511604,0.023744368,0.024486301,0.031459735,0.037442747,0.035832042,0.047457353,0.047463298,0.050784273,0.021209198,0.043262974,0.018956158,0.031438777,0.035884859,0.014177634,0.019688458,0.026538818,0.031688573,0.021036428,0.029417001,0.026362465,0.054303552,0.031512024,0.039011191,0.038386083,0.033326101,0.03057194,0.044251204,0.039318617,0.034019555,0.03297528,0.037879164,0.032811088,0.050288006,0.046919137,0.046629723,0.048512904,0.001760839,0.031095481,0.024514257,0.015372706,0.015263385,0.013875177,0.020908767,0.020177303,0.024247711,0.018385406,0.028940537
60,15,0.014955575,0.020628508,0.0396116,0.057328079,0.049553364,0.084314042,0.161455175,0.119532996,0.133194481,0.115029854,0.10860858,0.103854457,0.157481185,0.102261833,0.09219608,0.095628453,0.120024476,0.192797206,0.081011458,0.05704551,0.046674805,0.041912626,0.108372721,0.13185018,0.102806124,0.130240765,0.13003831,0.051571523,0.050683739,0.064384569,0.082103446,0.035357565,0.034366862,0.019135215,0.020785246,0.027332886,0.053248768,0.034473496,0.052025095,0.031204314,0.027139083,0.035363753,0.060580032,0.054957375,0.044159187,0.05339166,0.029820841,0.032262931,0.042770917,0.045173195,0.027983883,0.029764426,0.025399806,0.046714955,0.03294646,0.038270038,0.018638665,0.016136205,0.013771484,0.015900064,0.00853784
60,16,0.00694255,0.003779527,0.05957598,0.056446714,0.132311679,0.084415212,0.106061264,0.118029747,0.140778726,0.116530088,0.562748684,0.624006773,0.738694298,0.529528275,0.716922529,0.661723892,0.568229866,0.574615146,0.409124829,0.248307142,0.212489344,0.186227157,0.144881878,0.306585048,0.300080187,0.372968934,0.234077937,0.238131177,0.313019329,0.299894589,0.284002102,0.324241516,0.393809362,0.338618199,0.291757503,0.316408057,0.293671027,0.289778864,0.295546786,0.334351533,0.287778358,0.437772606,0.453593575,0.497768284,0.343023455,0.418679031,0.274031001,0.291379539,0.423286884,0.41087415,0.425040684,0.400839963,0.480832961,0.342287311,0.35264708,0.325699234,0.473387196,0.29656203,0.310500312,0.269835053,0.249201373
61,1,,,,0.000303153,,1.10E-08,1.01E-08,2.19E-06,,7.89E-09,1.10E-08,,,6.04E-07,,,0.000483167,0.007628141,0.002408481,5.50E-06,7.25E-10,0.02663846,0.023745102,0.003374206,0.005018604,0.00383557,0.002638253,0.004490182,0.033335347,0.018748931,0.01346797,0.00891191,0.015478149,0.019749301,0.004122782,0.002534016,0.006531034,0.009131558,0.00667104,0.00347444,0.004729022,0.002936493,0.004229215,1.27E-06,4.05E-08,0.005299667,0.000740822,0.002668725,0.005879939,0.015835722,0.017080273,0.007234049,0.030004013,0.048523053,0.041386067,0.100617134,0.129087995,0.142223263,0.020896308,0.202803027,0.201500852
61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00061406,,,0.000736674,0.001099279,,,,,,
61,3,0.000539288,0.001779945,,3.67E-05,0.002418338,0.001096945,2.74E-11,5.78E-09,,0.000725313,1.54E-09,,,9.82E-05,,6.32E-07,0.000181443,0.003222307,0.001312704,0.001260701,1.42E-06,0.025306962,0.024273164,0.004038597,0.006167141,0.002753051,0.002807088,0.006320188,0.071034672,0.022797241,0.019256388,0.0082131,0.014750537,0.017897909,0.003270261,0.002222783,0.005241153,0.003776133,0.003705232,0.001897523,0.002205849,0.001270001,0.002803532,0.000170635,2.80E-07,0.00312013,0.001013664,0.00054643,0.003475267,0.002454178,0.007777196,0.003546042,0.016581586,0.018891508,0.011651778,0.020641247,0.021134608,0.020907846,0.00498481,0.024017787,0.025294051
61,4,,,,,,,,,,,,,,,,,,,,,0.000125138,1.65E-07,,4.31E-07,,7.17E-10,,,1.09E-07,3.81E-06,,,,,,,,,,,,,,,,,,,,,0.000454703,7.23E-06,0.001346657,0.001392598,0.000608975,1.22E-11,2.45E-11,,1.24E-10,1.28E-10,
61,5,0.016737909,0.057935761,0.076034607,0.06421775,0.090189138,0.102931678,0.081888616,0.09972787,0.088520071,0.089309936,0.096467673,0.08865819,0.090798391,0.062284233,0.04582209,0.045866522,0.041739513,0.025684349,0.03321359,0.026199335,0.028949275,0.028667505,0.034264642,0.007155347,0.011679228,0.006958823,0.010598696,0.009175173,0.000173827,8.68E-09,4.55E-09,1.34E-06,2.87E-06,5.48E-06,1.82E-05,4.31E-05,3.06E-05,2.17E-05,7.13E-05,9.86E-05,8.58E-05,0.000184305,7.90E-05,6.72E-05,4.67E-05,7.90E-05,3.77E-07,7.80E-09,0.000296071,0.000801581,0.00231746,0.002608329,0.003213614,0.004200249,0.002978036,0.003093175,0.001653058,0.003763942,0.005070441,0.002288814,0.004942313
61,6,0.001937415,0.006494448,0.005044089,0.005217171,0.007336459,0.006755181,0.005292155,0.00613151,0.005327899,0.00651038,0.008536632,0.00719122,0.007719338,0.005276715,0.003595672,0.004132991,0.004099886,0.004952165,0.003376846,0.003606751,0.002727874,0.013212607,0.012840067,0.002186392,0.003355382,0.001707018,0.002393599,0.004055554,0.034966649,0.012444205,0.009389316,0.003618777,0.007251551,0.006358533,0.002508415,0.001531155,0.00275658,0.002884536,0.00259097,0.00392353,0.004883375,0.002746314,0.002594482,0.000904914,0.000646279,0.00111742,0.000509742,0.000717015,0.006041543,0.001452841,0.008359583,0.002584797,0.014880616,0.016994085,0.017818863,0.029053849,0.023599966,0.030070314,0.004720718,0.034113185,0.033724391
61,7,,,,,,,,,,,6.04E-08,,,,,,,0.000487858,,,2.97E-05,2.92E-07,,7.21E-07,2.71E-08,0.006271899,3.54E-08,1.19E-07,5.78E-08,0.001083184,1.99E-08,0.002455018,0.004888709,0.003011228,0.004318343,8.60E-05,4.77E-05,0.004174086,0.001485409,0.004010197,0.01243376,0.005492107,0.002413443,1.79E-06,1.43E-06,7.04E-05,3.88E-06,0.00172559,0.017430169,0.015698094,0.03948633,0.000105345,0.060960615,0.046612366,0.032752756,0.089389145,0.081474439,0.089202232,0.011484261,0.111759363,0.11008072
61,8,,,,0.004094054,,,,,,,1.78E-07,,,,,,,,,0.01722959,,,,,,1.52E-06,0.000414524,1.12E-07,7.18E-08,3.02E-08,,8.34E-06,0.000108774,3.57E-05,0.000746576,0.001131928,0.001372025,0.000952199,0.002310974,0.001747348,0.001868221,0.00218251,0.002010418,0.001370279,0.001198976,0.000220121,8.30E-09,5.21E-08,0.001305699,4.16E-05,0.000357582,0.00163806,0.000123432,0.008986374,0.003099682,0.004912775,0.000622614,0.001719287,0.000345947,0.001026279,0.000746337
61,9,,,,3.19E-05,0.002351669,,8.03E-08,,,,0.000472991,,,1.65E-07,,,0.000240156,0.004561061,0.001818021,2.46E-06,1.29E-06,0.032648481,0.035618743,0.005463435,0.007834644,0.00361215,0.003854085,0.006093287,0.05005702,0.019695095,0.019687419,0.053231466,0.058326052,0.05393855,0.019948638,0.02765367,0.011895169,0.009365819,0.00806727,0.009700186,0.004099472,0.001872337,0.005423143,9.68E-05,6.75E-06,0.005965169,0.001281634,0.002625175,0.004361286,0.002324898,0.0058177,0.004517335,0.009669854,0.013130818,0.010768968,0.013639572,0.018499067,0.020353869,0.008649444,0.021146826,0.024331575
61,10,,,,0.000553988,7.83E-05,2.31E-08,2.13E-08,4.25E-06,,1.74E-08,3.21E-08,,,,,,,0.00049668,,,1.68E-06,2.77E-08,,4.59E-05,0.000198513,0.000657435,0.001209388,0.002176709,0.003588147,0.001855398,0.004258144,0.029718825,0.016461823,0.025131825,0.019378194,0.023402844,0.035206664,0.019770061,0.033015318,0.030264083,0.03551438,0.02237965,0.025044888,0.020517793,0.015819973,1.58E-11,2.45E-10,7.42E-10,9.95E-10,4.39E-07,0.000351554,4.48E-05,0.000843478,0.000949719,0.000374265,0.002917736,2.68E-08,3.33E-07,8.29E-06,3.18E-07,8.86E-06
